"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,-6.8417197150e-12,-2.5000000000e-01,-2.5000000000e-01,-6.0321544950e-12,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2862850860e-11
0.0000000000e+00,0.0000000000e+00,-6.8201807960e-12,-2.5000000000e-01,-2.5000000000e-01,-6.0565592470e-12,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2883329480e-11
0.0000000000e+00,0.0000000000e+00,-6.7703054570e-12,-2.5000000000e-01,-2.5000000000e-01,-6.1465709660e-12,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2911083090e-11
0.0000000000e+00,0.0000000000e+00,-5.4325196240e-12,-2.5000000000e-01,-2.5000000000e-01,-7.5000382910e-12,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2939860050e-11
0.0000000000e+00,0.0000000000e+00,1.7764544420e-11,-2.5000000000e-01,-2.5000000000e-01,-3.0726046300e-11,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2961463720e-11
0.0000000000e+00,0.0000000000e+00,1.8133045330e-10,-2.5000000000e-01,-2.5000000000e-01,-1.9431612320e-10,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2978917620e-11
0.0000000000e+00,0.0000000000e+00,6.6363050010e-10,-2.5000000000e-01,-2.5000000000e-01,-6.7662503010e-10,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2995393190e-11
0.0000000000e+00,0.0000000000e+00,1.5397335350e-09,-2.5000000000e-01,-2.5000000000e-01,-1.5527454510e-09,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.3009594150e-11
0.0000000000e+00,0.0000000000e+00,2.7301973100e-09,-2.5000000000e-01,-2.5000000000e-01,-2.7432187980e-09,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.3019444240e-11
0.0000000000e+00,0.0000000000e+00,3.9674830620e-09,-2.5000000000e-01,-2.5000000000e-01,-3.9805012460e-09,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.3024171410e-11
