"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,-2.7650058810e-12,-2.5000000000e-01,-2.5000000000e-01,-3.1136954340e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,5.8787119620e-12
0.0000000000e+00,0.0000000000e+00,-2.8082761230e-12,-2.5000000000e-01,-2.5000000000e-01,-3.1539282270e-12,-1.0000000000e-01,-1.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,5.9621280370e-12
0.0000000000e+00,0.0000000000e+00,-2.8490400810e-12,-2.5000000000e-01,-2.5000000000e-01,-3.1925198650e-12,-2.0000000000e-01,-2.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.0415973500e-12
0.0000000000e+00,0.0000000000e+00,-2.8878328520e-12,-2.5000000000e-01,-2.5000000000e-01,-3.2296228570e-12,-3.0000000000e-01,-3.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.1174897730e-12
0.0000000000e+00,0.0000000000e+00,-2.9247668900e-12,-2.5000000000e-01,-2.5000000000e-01,-3.2654757470e-12,-4.0000000000e-01,-4.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.1901101690e-12
0.0000000000e+00,0.0000000000e+00,-2.9599611620e-12,-2.5000000000e-01,-2.5000000000e-01,-3.2999043660e-12,-5.0000000000e-01,-5.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.2597843070e-12
0.0000000000e+00,0.0000000000e+00,-2.9938188750e-12,-2.5000000000e-01,-2.5000000000e-01,-3.3330765830e-12,-6.0000000000e-01,-6.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.3268585420e-12
0.0000000000e+00,0.0000000000e+00,-3.0266615090e-12,-2.5000000000e-01,-2.5000000000e-01,-3.3651211160e-12,-7.0000000000e-01,-7.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.3916715990e-12
0.0000000000e+00,0.0000000000e+00,-3.0578296420e-12,-2.5000000000e-01,-2.5000000000e-01,-3.3960152250e-12,-8.0000000000e-01,-8.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.4538031130e-12
0.0000000000e+00,0.0000000000e+00,-3.0853991760e-12,-2.5000000000e-01,-2.5000000000e-01,-3.4261470240e-12,-9.0000000000e-01,-9.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.5116764670e-12
0.0000000000e+00,0.0000000000e+00,-3.0995606110e-12,-2.5000000000e-01,-2.5000000000e-01,-3.4640515340e-12,-1.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.5638059500e-12
0.0000000000e+00,0.0000000000e+00,-2.8466853610e-12,-2.5000000000e-01,-2.5000000000e-01,-3.7529880140e-12,-1.1000000000e+00,-1.1000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.5997851810e-12
0.0000000000e+00,0.0000000000e+00,4.5583853290e-12,-2.5000000000e-01,-2.5000000000e-01,-1.1166280390e-11,-1.2000000000e+00,-1.2000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6078346530e-12
0.0000000000e+00,0.0000000000e+00,1.3031818190e-10,-2.5000000000e-01,-2.5000000000e-01,-1.3693025510e-10,-1.3000000000e+00,-1.3000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6121135270e-12
0.0000000000e+00,0.0000000000e+00,7.5998051440e-10,-2.5000000000e-01,-2.5000000000e-01,-7.6660312760e-10,-1.4000000000e+00,-1.4000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6225987260e-12
0.0000000000e+00,0.0000000000e+00,2.1331843300e-09,-2.5000000000e-01,-2.5000000000e-01,-2.1398191590e-09,-1.5000000000e+00,-1.5000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6347545060e-12
0.0000000000e+00,0.0000000000e+00,4.0744407600e-09,-2.5000000000e-01,-2.5000000000e-01,-4.0810846150e-09,-1.6000000000e+00,-1.6000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6438616280e-12
