"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,-3.2449851420e-12,-2.5000000000e-01,-2.5000000000e-01,-3.2849826980e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.5311384740e-12
0.0000000000e+00,0.0000000000e+00,-3.2880817110e-12,-2.5000000000e-01,-2.5000000000e-01,-3.3278467550e-12,-1.0000000000e-01,-1.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6172646660e-12
0.0000000000e+00,0.0000000000e+00,-3.3277882150e-12,-2.5000000000e-01,-2.5000000000e-01,-3.3696298800e-12,-2.0000000000e-01,-2.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.6989091930e-12
0.0000000000e+00,0.0000000000e+00,-3.3656643810e-12,-2.5000000000e-01,-2.5000000000e-01,-3.4096089020e-12,-3.0000000000e-01,-3.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.7765005300e-12
0.0000000000e+00,0.0000000000e+00,-3.4011962360e-12,-2.5000000000e-01,-2.5000000000e-01,-3.4480365230e-12,-4.0000000000e-01,-4.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.8504852070e-12
0.0000000000e+00,0.0000000000e+00,-3.4355078360e-12,-2.5000000000e-01,-2.5000000000e-01,-3.4844422790e-12,-5.0000000000e-01,-5.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.9213097510e-12
0.0000000000e+00,0.0000000000e+00,-3.4679283560e-12,-2.5000000000e-01,-2.5000000000e-01,-3.5210567480e-12,-6.0000000000e-01,-6.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,6.9894247100e-12
0.0000000000e+00,0.0000000000e+00,-3.4991984300e-12,-2.5000000000e-01,-2.5000000000e-01,-3.5554838970e-12,-7.0000000000e-01,-7.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,7.0550891850e-12
0.0000000000e+00,0.0000000000e+00,-3.5273311080e-12,-2.5000000000e-01,-2.5000000000e-01,-3.5888913870e-12,-8.0000000000e-01,-8.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,7.1171380760e-12
0.0000000000e+00,0.0000000000e+00,-3.5384254920e-12,-2.5000000000e-01,-2.5000000000e-01,-3.6345529620e-12,-9.0000000000e-01,-9.0000000000e-01,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,7.1732642770e-12
0.0000000000e+00,0.0000000000e+00,-3.1180048400e-12,-2.5000000000e-01,-2.5000000000e-01,-4.0918848440e-12,-1.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,7.2105179120e-12
0.0000000000e+00,0.0000000000e+00,1.0314330880e-11,-2.5000000000e-01,-2.5000000000e-01,-1.7531810520e-11,-1.1000000000e+00,-1.1000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,7.2166938560e-12
0.0000000000e+00,0.0000000000e+00,2.4320442430e-10,-2.5000000000e-01,-2.5000000000e-01,-2.5042597850e-10,-1.2000000000e+00,-1.2000000000e+00,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,7.2214423050e-12
