"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,5.4455059560e-09,-2.5000000000e-01,-2.5000000000e-01,-5.4466781910e-09,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1721040210e-12
0.0000000000e+00,0.0000000000e+00,6.7129792530e-09,-2.5000000000e-01,-2.5000000000e-01,-6.7141561180e-09,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1825679210e-12
0.0000000000e+00,0.0000000000e+00,7.9334491920e-09,-2.5000000000e-01,-2.5000000000e-01,-7.9346422570e-09,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1906397150e-12
0.0000000000e+00,0.0000000000e+00,9.1040368960e-09,-2.5000000000e-01,-2.5000000000e-01,-9.1052297770e-09,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1971937610e-12
0.0000000000e+00,0.0000000000e+00,1.0224900190e-08,-2.5000000000e-01,-2.5000000000e-01,-1.0226114920e-08,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2027072560e-12
0.0000000000e+00,0.0000000000e+00,1.1297581850e-08,-2.5000000000e-01,-2.5000000000e-01,-1.1298796030e-08,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2074626840e-12
0.0000000000e+00,0.0000000000e+00,1.2324242710e-08,-2.5000000000e-01,-2.5000000000e-01,-1.2325454030e-08,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2116399670e-12
0.0000000000e+00,0.0000000000e+00,1.3307308480e-08,-2.5000000000e-01,-2.5000000000e-01,-1.3308528700e-08,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2153604130e-12
0.0000000000e+00,0.0000000000e+00,1.4249261180e-08,-2.5000000000e-01,-2.5000000000e-01,-1.4250474930e-08,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2187097630e-12
0.0000000000e+00,0.0000000000e+00,1.5152532470e-08,-2.5000000000e-01,-2.5000000000e-01,-1.5153753820e-08,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2217509920e-12
