"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,-9.2021149670e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6186645710e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.6817765950e-11
0.0000000000e+00,0.0000000000e+00,-9.2111620160e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6274283080e-12,-1.0000000000e-01,-1.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.6837593240e-11
0.0000000000e+00,0.0000000000e+00,-9.2440761370e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6273624280e-12,-2.0000000000e-01,-2.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.6859157450e-11
0.0000000000e+00,0.0000000000e+00,-9.2564435680e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6321547830e-12,-3.0000000000e-01,-3.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.6890787730e-11
0.0000000000e+00,0.0000000000e+00,-9.2943690740e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6417135470e-12,-4.0000000000e-01,-4.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.6936856890e-11
0.0000000000e+00,0.0000000000e+00,-9.3460583380e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6378040160e-12,-5.0000000000e-01,-5.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.6991665840e-11
0.0000000000e+00,0.0000000000e+00,-9.3927192490e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6603189450e-12,-6.0000000000e-01,-6.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7040581080e-11
0.0000000000e+00,0.0000000000e+00,-9.4033978090e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6649502110e-12,-7.0000000000e-01,-7.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7074073190e-11
0.0000000000e+00,0.0000000000e+00,-9.4309318030e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6698831400e-12,-8.0000000000e-01,-8.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7094035070e-11
0.0000000000e+00,0.0000000000e+00,-9.4342585300e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6811877490e-12,-9.0000000000e-01,-9.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7107074200e-11
0.0000000000e+00,0.0000000000e+00,-9.4293188500e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6878638910e-12,-1.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7119328140e-11
0.0000000000e+00,0.0000000000e+00,-9.4403145130e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6890879780e-12,-1.1000000000e+00,-1.1000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7136162570e-11
0.0000000000e+00,0.0000000000e+00,-9.4559803470e-12,-2.5000000000e-01,-2.5000000000e-01,-7.7010176720e-12,-1.2000000000e+00,-1.2000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7163173590e-11
0.0000000000e+00,0.0000000000e+00,-9.4920034830e-12,-2.5000000000e-01,-2.5000000000e-01,-7.7268535650e-12,-1.3000000000e+00,-1.3000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7205394460e-11
0.0000000000e+00,0.0000000000e+00,-9.5347542230e-12,-2.5000000000e-01,-2.5000000000e-01,-7.7341132450e-12,-1.4000000000e+00,-1.4000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7262394990e-11
0.0000000000e+00,0.0000000000e+00,-9.5733345320e-12,-2.5000000000e-01,-2.5000000000e-01,-7.7543477090e-12,-1.5000000000e+00,-1.5000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7323107370e-11
0.0000000000e+00,0.0000000000e+00,-9.6037976490e-12,-2.5000000000e-01,-2.5000000000e-01,-7.7743498490e-12,-1.6000000000e+00,-1.6000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7372275610e-11
0.0000000000e+00,0.0000000000e+00,-9.6229645210e-12,-2.5000000000e-01,-2.5000000000e-01,-7.7858731640e-12,-1.7000000000e+00,-1.7000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7403745220e-11
0.0000000000e+00,0.0000000000e+00,-9.6176431960e-12,-2.5000000000e-01,-2.5000000000e-01,-7.8118934340e-12,-1.8000000000e+00,-1.8000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7421307540e-11
0.0000000000e+00,0.0000000000e+00,-9.6161160020e-12,-2.5000000000e-01,-2.5000000000e-01,-7.8174727510e-12,-1.9000000000e+00,-1.9000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7431204290e-11
0.0000000000e+00,0.0000000000e+00,-9.5954391880e-12,-2.5000000000e-01,-2.5000000000e-01,-7.8406854300e-12,-2.0000000000e+00,-2.0000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7438158530e-11
0.0000000000e+00,0.0000000000e+00,-9.5869080710e-12,-2.5000000000e-01,-2.5000000000e-01,-7.8532361540e-12,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7445312310e-11
0.0000000000e+00,0.0000000000e+00,-9.5745438630e-12,-2.5000000000e-01,-2.5000000000e-01,-7.8834267550e-12,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7455224840e-11
0.0000000000e+00,0.0000000000e+00,-9.5780043830e-12,-2.5000000000e-01,-2.5000000000e-01,-7.9072909540e-12,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7470763530e-11
0.0000000000e+00,0.0000000000e+00,-9.5622789040e-12,-2.5000000000e-01,-2.5000000000e-01,-7.9224565830e-12,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7495572910e-11
0.0000000000e+00,0.0000000000e+00,-9.5763514840e-12,-2.5000000000e-01,-2.5000000000e-01,-7.9567207880e-12,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7533558380e-11
0.0000000000e+00,0.0000000000e+00,-9.5944849430e-12,-2.5000000000e-01,-2.5000000000e-01,-7.9919517000e-12,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7586359080e-11
0.0000000000e+00,0.0000000000e+00,-9.6003640770e-12,-2.5000000000e-01,-2.5000000000e-01,-8.0478587600e-12,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7648727910e-11
0.0000000000e+00,0.0000000000e+00,-9.1301890680e-12,-2.5000000000e-01,-2.5000000000e-01,-8.5707792150e-12,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7702746040e-11
0.0000000000e+00,0.0000000000e+00,1.5558989490e-12,-2.5000000000e-01,-2.5000000000e-01,-1.9283226300e-11,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7727694740e-11
0.0000000000e+00,0.0000000000e+00,1.0862317580e-10,-2.5000000000e-01,-2.5000000000e-01,-1.2636565900e-10,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7737695410e-11
