"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,4.7921892000e-17,-2.5000000000e-01,-2.5000000000e-01,-9.6466281100e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6466734830e-13
0.0000000000e+00,0.0000000000e+00,-3.2673370870e-17,-2.5000000000e-01,-2.5000000000e-01,-9.6459637470e-13,-1.0000000000e-01,-1.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6466761910e-13
0.0000000000e+00,0.0000000000e+00,-3.2673382050e-17,-2.5000000000e-01,-2.5000000000e-01,-9.6461271240e-13,-2.0000000000e-01,-2.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6466823650e-13
0.0000000000e+00,0.0000000000e+00,7.0793520890e-17,-2.5000000000e-01,-2.5000000000e-01,-9.6479895550e-13,-3.0000000000e-01,-3.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6467015060e-13
0.0000000000e+00,0.0000000000e+00,-4.9010254550e-17,-2.5000000000e-01,-2.5000000000e-01,-9.6470312420e-13,-4.0000000000e-01,-4.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6467877870e-13
0.0000000000e+00,0.0000000000e+00,-5.4452323030e-18,-2.5000000000e-01,-2.5000000000e-01,-9.6474133580e-13,-5.0000000000e-01,-5.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6474654000e-13
0.0000000000e+00,0.0000000000e+00,9.8027661120e-18,-2.5000000000e-01,-2.5000000000e-01,-9.6556257000e-13,-6.0000000000e-01,-6.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6557106720e-13
0.0000000000e+00,0.0000000000e+00,-3.0465079580e-17,-2.5000000000e-01,-2.5000000000e-01,-9.7415876010e-13,-7.0000000000e-01,-7.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.7413752280e-13
0.0000000000e+00,0.0000000000e+00,9.8093488760e-15,-2.5000000000e-01,-2.5000000000e-01,-1.0149137860e-12,-8.0000000000e-01,-8.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0051280010e-12
0.0000000000e+00,0.0000000000e+00,3.1948299510e-13,-2.5000000000e-01,-2.5000000000e-01,-1.3473754830e-12,-9.0000000000e-01,-9.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0279985350e-12
0.0000000000e+00,0.0000000000e+00,6.4337972210e-12,-2.5000000000e-01,-2.5000000000e-01,-7.4664622990e-12,-1.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0328395460e-12
0.0000000000e+00,0.0000000000e+00,9.6724443750e-11,-2.5000000000e-01,-2.5000000000e-01,-9.7766486800e-11,-1.1000000000e+00,-1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0421910480e-12
0.0000000000e+00,0.0000000000e+00,5.9626968270e-10,-2.5000000000e-01,-2.5000000000e-01,-5.9733869050e-10,-1.2000000000e+00,-1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0689381440e-12
