"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,-8.7261510990e-12,-2.5000000000e-01,-2.5000000000e-01,-8.7135767090e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7439856470e-11
0.0000000000e+00,0.0000000000e+00,-8.7353141480e-12,-2.5000000000e-01,-2.5000000000e-01,-8.7229713980e-12,-1.0000000000e-01,-1.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7458321420e-11
0.0000000000e+00,0.0000000000e+00,-8.7469421320e-12,-2.5000000000e-01,-2.5000000000e-01,-8.7344437550e-12,-2.0000000000e-01,-2.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7481335510e-11
0.0000000000e+00,0.0000000000e+00,-8.7645192770e-12,-2.5000000000e-01,-2.5000000000e-01,-8.7505427480e-12,-3.0000000000e-01,-3.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7514998610e-11
0.0000000000e+00,0.0000000000e+00,-8.7899971520e-12,-2.5000000000e-01,-2.5000000000e-01,-8.7737604700e-12,-4.0000000000e-01,-4.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7563866460e-11
0.0000000000e+00,0.0000000000e+00,-8.8207874980e-12,-2.5000000000e-01,-2.5000000000e-01,-8.8023101790e-12,-5.0000000000e-01,-5.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7623224530e-11
0.0000000000e+00,0.0000000000e+00,-8.8489634850e-12,-2.5000000000e-01,-2.5000000000e-01,-8.8283317000e-12,-6.0000000000e-01,-6.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7677302950e-11
0.0000000000e+00,0.0000000000e+00,-8.8684071250e-12,-2.5000000000e-01,-2.5000000000e-01,-8.8456009720e-12,-7.0000000000e-01,-7.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7714104910e-11
0.0000000000e+00,0.0000000000e+00,-8.8800635100e-12,-2.5000000000e-01,-2.5000000000e-01,-8.8550436100e-12,-8.0000000000e-01,-8.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7735148720e-11
0.0000000000e+00,0.0000000000e+00,-8.8878964380e-12,-2.5000000000e-01,-2.5000000000e-01,-8.8600072380e-12,-9.0000000000e-01,-9.0000000000e-01,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7747919240e-11
0.0000000000e+00,0.0000000000e+00,-8.8946808040e-12,-2.5000000000e-01,-2.5000000000e-01,-8.8638931630e-12,-1.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7758663690e-11
0.0000000000e+00,0.0000000000e+00,-8.9021660360e-12,-2.5000000000e-01,-2.5000000000e-01,-8.8684827910e-12,-1.1000000000e+00,-1.1000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7770854830e-11
0.0000000000e+00,0.0000000000e+00,-8.9110707150e-12,-2.5000000000e-01,-2.5000000000e-01,-8.8756165230e-12,-1.2000000000e+00,-1.2000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7786765050e-11
0.0000000000e+00,0.0000000000e+00,-8.9229592530e-12,-2.5000000000e-01,-2.5000000000e-01,-8.8858183950e-12,-1.3000000000e+00,-1.3000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7808846680e-11
0.0000000000e+00,0.0000000000e+00,-8.9365430560e-12,-2.5000000000e-01,-2.5000000000e-01,-8.9029598980e-12,-1.4000000000e+00,-1.4000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7839493370e-11
0.0000000000e+00,0.0000000000e+00,-8.7376919090e-12,-2.5000000000e-01,-2.5000000000e-01,-9.1406990670e-12,-1.5000000000e+00,-1.5000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7878559650e-11
0.0000000000e+00,0.0000000000e+00,-1.0012406470e-12,-2.5000000000e-01,-2.5000000000e-01,-1.6913640640e-11,-1.6000000000e+00,-1.6000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7914967030e-11
0.0000000000e+00,0.0000000000e+00,1.4107300980e-10,-2.5000000000e-01,-2.5000000000e-01,-1.5901836810e-10,-1.7000000000e+00,-1.7000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7945326040e-11
0.0000000000e+00,0.0000000000e+00,8.1538154700e-10,-2.5000000000e-01,-2.5000000000e-01,-8.3334903070e-10,-1.8000000000e+00,-1.8000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7967579430e-11
0.0000000000e+00,0.0000000000e+00,2.1974862920e-09,-2.5000000000e-01,-2.5000000000e-01,-2.2154689550e-09,-1.9000000000e+00,-1.9000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7982709350e-11
0.0000000000e+00,0.0000000000e+00,4.0093397050e-09,-2.5000000000e-01,-2.5000000000e-01,-4.0273306520e-09,-2.0000000000e+00,-2.0000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7990910490e-11
0.0000000000e+00,0.0000000000e+00,5.9254197960e-09,-2.5000000000e-01,-2.5000000000e-01,-5.9434149350e-09,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7995190800e-11
0.0000000000e+00,0.0000000000e+00,7.8234952270e-09,-2.5000000000e-01,-2.5000000000e-01,-7.8414930800e-09,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7997730940e-11
0.0000000000e+00,0.0000000000e+00,9.6683190740e-09,-2.5000000000e-01,-2.5000000000e-01,-9.6863185180e-09,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7999426240e-11
0.0000000000e+00,0.0000000000e+00,1.1449931430e-08,-2.5000000000e-01,-2.5000000000e-01,-1.1467932150e-08,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.8000656820e-11
0.0000000000e+00,0.0000000000e+00,1.3167090340e-08,-2.5000000000e-01,-2.5000000000e-01,-1.3185091980e-08,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.8001605530e-11
0.0000000000e+00,0.0000000000e+00,1.4821541310e-08,-2.5000000000e-01,-2.5000000000e-01,-1.4839543620e-08,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.8002369880e-11
0.0000000000e+00,0.0000000000e+00,1.6416206330e-08,-2.5000000000e-01,-2.5000000000e-01,-1.6434209270e-08,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.8003006590e-11
0.0000000000e+00,0.0000000000e+00,1.7954394670e-08,-2.5000000000e-01,-2.5000000000e-01,-1.7972398230e-08,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.8003550800e-11
0.0000000000e+00,0.0000000000e+00,1.9439379550e-08,-2.5000000000e-01,-2.5000000000e-01,-1.9457383420e-08,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.8004025700e-11
0.0000000000e+00,0.0000000000e+00,2.0874327900e-08,-2.5000000000e-01,-2.5000000000e-01,-2.0892332220e-08,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.8004447180e-11
