"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,-5.6283341360e-12,-2.5000000000e-01,-2.5000000000e-01,-6.2643038240e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.1892828770e-11
0.0000000000e+00,0.0000000000e+00,-5.6449365570e-12,-2.5000000000e-01,-2.5000000000e-01,-6.2892655680e-12,-1.0000000000e-01,-1.0000000000e-01,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.1933976540e-11
0.0000000000e+00,0.0000000000e+00,-5.6609117140e-12,-2.5000000000e-01,-2.5000000000e-01,-6.3127632400e-12,-2.0000000000e-01,-2.0000000000e-01,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.1974495140e-11
0.0000000000e+00,0.0000000000e+00,-5.6841897220e-12,-2.5000000000e-01,-2.5000000000e-01,-6.3411417420e-12,-3.0000000000e-01,-3.0000000000e-01,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2025356280e-11
0.0000000000e+00,0.0000000000e+00,-5.7051414150e-12,-2.5000000000e-01,-2.5000000000e-01,-6.3700779200e-12,-4.0000000000e-01,-4.0000000000e-01,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2076585390e-11
0.0000000000e+00,0.0000000000e+00,-5.7221531600e-12,-2.5000000000e-01,-2.5000000000e-01,-6.3919891310e-12,-5.0000000000e-01,-5.0000000000e-01,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2113849800e-11
0.0000000000e+00,0.0000000000e+00,-5.7340321190e-12,-2.5000000000e-01,-2.5000000000e-01,-6.4089674510e-12,-6.0000000000e-01,-6.0000000000e-01,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2143570280e-11
0.0000000000e+00,0.0000000000e+00,-5.7517673370e-12,-2.5000000000e-01,-2.5000000000e-01,-6.4292927150e-12,-7.0000000000e-01,-7.0000000000e-01,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2181424860e-11
0.0000000000e+00,0.0000000000e+00,-5.7767101210e-12,-2.5000000000e-01,-2.5000000000e-01,-6.4578714590e-12,-8.0000000000e-01,-8.0000000000e-01,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2234151270e-11
0.0000000000e+00,0.0000000000e+00,-5.8008950400e-12,-2.5000000000e-01,-2.5000000000e-01,-6.4863720760e-12,-9.0000000000e-01,-9.0000000000e-01,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2288462390e-11
0.0000000000e+00,0.0000000000e+00,-5.8172445340e-12,-2.5000000000e-01,-2.5000000000e-01,-6.5083967660e-12,-1.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2326147700e-11
0.0000000000e+00,0.0000000000e+00,-5.7949596840e-12,-2.5000000000e-01,-2.5000000000e-01,-6.5524285340e-12,-1.1000000000e+00,-1.1000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2347104110e-11
0.0000000000e+00,0.0000000000e+00,-4.6785093790e-12,-2.5000000000e-01,-2.5000000000e-01,-7.6734895870e-12,-1.2000000000e+00,-1.2000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2353081920e-11
0.0000000000e+00,0.0000000000e+00,3.1505684170e-11,-2.5000000000e-01,-2.5000000000e-01,-4.3854575580e-11,-1.3000000000e+00,-1.3000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2350429370e-11
0.0000000000e+00,0.0000000000e+00,4.6963563780e-10,-2.5000000000e-01,-2.5000000000e-01,-4.8199754380e-10,-1.4000000000e+00,-1.4000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2361786960e-11
0.0000000000e+00,0.0000000000e+00,1.9542647890e-09,-2.5000000000e-01,-2.5000000000e-01,-1.9666447030e-09,-1.5000000000e+00,-1.5000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2380442980e-11
0.0000000000e+00,0.0000000000e+00,4.5705477650e-09,-2.5000000000e-01,-2.5000000000e-01,-4.5829441930e-09,-1.6000000000e+00,-1.6000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2396635820e-11
0.0000000000e+00,0.0000000000e+00,7.7794408980e-09,-2.5000000000e-01,-2.5000000000e-01,-7.7918459240e-09,-1.7000000000e+00,-1.7000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2406176240e-11
0.0000000000e+00,0.0000000000e+00,1.1127389240e-08,-2.5000000000e-01,-2.5000000000e-01,-1.1139799900e-08,-1.8000000000e+00,-1.8000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2411394290e-11
0.0000000000e+00,0.0000000000e+00,1.4457223530e-08,-2.5000000000e-01,-2.5000000000e-01,-1.4469638020e-08,-1.9000000000e+00,-1.9000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2414496480e-11
0.0000000000e+00,0.0000000000e+00,1.7720401050e-08,-2.5000000000e-01,-2.5000000000e-01,-1.7732816900e-08,-2.0000000000e+00,-2.0000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2416503190e-11
0.0000000000e+00,0.0000000000e+00,2.0902134990e-08,-2.5000000000e-01,-2.5000000000e-01,-2.0914552880e-08,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2417886870e-11
0.0000000000e+00,0.0000000000e+00,2.3999475520e-08,-2.5000000000e-01,-2.5000000000e-01,-2.4011893120e-08,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2418886790e-11
0.0000000000e+00,0.0000000000e+00,2.7014164870e-08,-2.5000000000e-01,-2.5000000000e-01,-2.7026584660e-08,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2419635200e-11
0.0000000000e+00,0.0000000000e+00,2.9949811290e-08,-2.5000000000e-01,-2.5000000000e-01,-2.9962231480e-08,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2420210510e-11
0.0000000000e+00,0.0000000000e+00,3.2810689810e-08,-2.5000000000e-01,-2.5000000000e-01,-3.2823110840e-08,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2420662000e-11
0.0000000000e+00,0.0000000000e+00,3.5601199630e-08,-2.5000000000e-01,-2.5000000000e-01,-3.5613620070e-08,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2421022100e-11
0.0000000000e+00,0.0000000000e+00,3.8325604880e-08,-2.5000000000e-01,-2.5000000000e-01,-3.8338027500e-08,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2421312940e-11
0.0000000000e+00,0.0000000000e+00,4.0987991620e-08,-2.5000000000e-01,-2.5000000000e-01,-4.1000412620e-08,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2421550240e-11
0.0000000000e+00,0.0000000000e+00,4.3592217070e-08,-2.5000000000e-01,-2.5000000000e-01,-4.3604638650e-08,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2421745420e-11
0.0000000000e+00,0.0000000000e+00,4.6137844160e-08,-2.5000000000e-01,-2.5000000000e-01,-4.6150265870e-08,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2421901400e-11
