"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,1.6451814210e-08,-2.5000000000e-01,-2.5000000000e-01,-1.6468933060e-08,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7118358770e-11
0.0000000000e+00,0.0000000000e+00,1.9539790460e-08,-2.5000000000e-01,-2.5000000000e-01,-1.9556910630e-08,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7119422600e-11
0.0000000000e+00,0.0000000000e+00,2.2552137360e-08,-2.5000000000e-01,-2.5000000000e-01,-2.2569257570e-08,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7120176410e-11
0.0000000000e+00,0.0000000000e+00,2.5489267580e-08,-2.5000000000e-01,-2.5000000000e-01,-2.5506388000e-08,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7120732230e-11
0.0000000000e+00,0.0000000000e+00,2.8353755760e-08,-2.5000000000e-01,-2.5000000000e-01,-2.8370876990e-08,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7121154540e-11
0.0000000000e+00,0.0000000000e+00,3.1149062020e-08,-2.5000000000e-01,-2.5000000000e-01,-3.1166184750e-08,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7121483090e-11
0.0000000000e+00,0.0000000000e+00,3.3878905120e-08,-2.5000000000e-01,-2.5000000000e-01,-3.3896027510e-08,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7121743510e-11
0.0000000000e+00,0.0000000000e+00,3.6547027420e-08,-2.5000000000e-01,-2.5000000000e-01,-3.6564149470e-08,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7121952910e-11
0.0000000000e+00,0.0000000000e+00,3.9157081390e-08,-2.5000000000e-01,-2.5000000000e-01,-3.9174203700e-08,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7122123470e-11
0.0000000000e+00,0.0000000000e+00,4.1708719800e-08,-2.5000000000e-01,-2.5000000000e-01,-4.1725842120e-08,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,5.0000000000e+00,5.0000000000e+00,1.7122259730e-11
