"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,-2.7874108360e-16,-1.0000000000e+00,-1.0000000000e+00,-2.5807649090e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5845412790e-12
0.0000000000e+00,0.0000000000e+00,5.5770709600e-16,-1.0000000000e+00,-1.0000000000e+00,-2.5818802010e-12,-1.0000000000e-01,-1.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5845415940e-12
0.0000000000e+00,0.0000000000e+00,-6.5869542720e-15,-1.0000000000e+00,-1.0000000000e+00,-2.5854700010e-12,-2.0000000000e-01,-2.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5845420830e-12
0.0000000000e+00,0.0000000000e+00,-5.2270504000e-16,-1.0000000000e+00,-1.0000000000e+00,-2.5790224500e-12,-3.0000000000e-01,-3.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5845428820e-12
0.0000000000e+00,0.0000000000e+00,7.1795884690e-15,-1.0000000000e+00,-1.0000000000e+00,-2.5855747540e-12,-4.0000000000e-01,-4.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5845443350e-12
0.0000000000e+00,0.0000000000e+00,-3.4154214880e-15,-1.0000000000e+00,-1.0000000000e+00,-2.5899315250e-12,-5.0000000000e-01,-5.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5845474130e-12
0.0000000000e+00,0.0000000000e+00,-1.2197444200e-15,-1.0000000000e+00,-1.0000000000e+00,-2.6027926230e-12,-6.0000000000e-01,-6.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5845554740e-12
0.0000000000e+00,0.0000000000e+00,-2.5092658220e-15,-1.0000000000e+00,-1.0000000000e+00,-2.5824762310e-12,-7.0000000000e-01,-7.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5845820000e-12
0.0000000000e+00,0.0000000000e+00,6.1688982950e-15,-1.0000000000e+00,-1.0000000000e+00,-2.5875392780e-12,-8.0000000000e-01,-8.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5846902580e-12
0.0000000000e+00,0.0000000000e+00,4.2521610660e-15,-1.0000000000e+00,-1.0000000000e+00,-2.5845890320e-12,-9.0000000000e-01,-9.0000000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5852252230e-12
0.0000000000e+00,0.0000000000e+00,-2.0159010740e-15,-1.0000000000e+00,-1.0000000000e+00,-2.6010522890e-12,-1.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5880948270e-12
0.0000000000e+00,0.0000000000e+00,-2.7274960760e-15,-1.0000000000e+00,-1.0000000000e+00,-2.5954391930e-12,-1.1000000000e+00,-1.1000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5996200200e-12
0.0000000000e+00,0.0000000000e+00,7.8820797280e-14,-1.0000000000e+00,-1.0000000000e+00,-2.6858797200e-12,-1.2000000000e+00,-1.2000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6156795280e-12
0.0000000000e+00,0.0000000000e+00,7.8899902590e-13,-1.0000000000e+00,-1.0000000000e+00,-3.4109618710e-12,-1.3000000000e+00,-1.3000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6226671490e-12
0.0000000000e+00,0.0000000000e+00,7.4194913680e-12,-1.0000000000e+00,-1.0000000000e+00,-1.0039053150e-11,-1.4000000000e+00,-1.4000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6256103470e-12
0.0000000000e+00,0.0000000000e+00,5.5841202360e-11,-1.0000000000e+00,-1.0000000000e+00,-5.8475026890e-11,-1.5000000000e+00,-1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6341972570e-12
0.0000000000e+00,0.0000000000e+00,2.5206758350e-10,-1.0000000000e+00,-1.0000000000e+00,-2.5474009610e-10,-1.6000000000e+00,-1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6559844600e-12
0.0000000000e+00,0.0000000000e+00,7.2217539900e-10,-1.0000000000e+00,-1.0000000000e+00,-7.2486443590e-10,-1.7000000000e+00,-1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6871020020e-12
0.0000000000e+00,0.0000000000e+00,1.5433456820e-09,-1.0000000000e+00,-1.0000000000e+00,-1.5460820150e-09,-1.8000000000e+00,-1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7223288160e-12
0.0000000000e+00,0.0000000000e+00,2.7456162130e-09,-1.0000000000e+00,-1.0000000000e+00,-2.7483749080e-09,-1.9000000000e+00,-1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7594585900e-12
0.0000000000e+00,0.0000000000e+00,4.3338810660e-09,-1.0000000000e+00,-1.0000000000e+00,-4.3366698840e-09,-2.0000000000e+00,-2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7977780040e-12
0.0000000000e+00,0.0000000000e+00,6.3032073360e-09,-1.0000000000e+00,-1.0000000000e+00,-6.3060379970e-09,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8370174890e-12
0.0000000000e+00,0.0000000000e+00,8.6431292540e-09,-1.0000000000e+00,-1.0000000000e+00,-8.6460190870e-09,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8769190630e-12
0.0000000000e+00,0.0000000000e+00,1.1339897820e-08,-1.0000000000e+00,-1.0000000000e+00,-1.1342806830e-08,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9172000900e-12
0.0000000000e+00,0.0000000000e+00,1.4376885840e-08,-1.0000000000e+00,-1.0000000000e+00,-1.4379843280e-08,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9575517580e-12
0.0000000000e+00,0.0000000000e+00,1.7733870290e-08,-1.0000000000e+00,-1.0000000000e+00,-1.7736864250e-08,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9976361540e-12
0.0000000000e+00,0.0000000000e+00,2.1385155210e-08,-1.0000000000e+00,-1.0000000000e+00,-2.1388187790e-08,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0370776880e-12
0.0000000000e+00,0.0000000000e+00,2.5296487890e-08,-1.0000000000e+00,-1.0000000000e+00,-2.5299558760e-08,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0754358370e-12
0.0000000000e+00,0.0000000000e+00,2.9420394550e-08,-1.0000000000e+00,-1.0000000000e+00,-2.9423488890e-08,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1121691050e-12
0.0000000000e+00,0.0000000000e+00,3.3690575420e-08,-1.0000000000e+00,-1.0000000000e+00,-3.3693737020e-08,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1465974030e-12
0.0000000000e+00,0.0000000000e+00,3.8016578190e-08,-1.0000000000e+00,-1.0000000000e+00,-3.8019765400e-08,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1778996490e-12
