"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,9.3815408920e-09,-2.5000000000e-01,-2.5000000000e-01,-9.3943167310e-09,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2775857870e-11
0.0000000000e+00,0.0000000000e+00,1.1265208820e-08,-2.5000000000e-01,-2.5000000000e-01,-1.1277985910e-08,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2777127200e-11
0.0000000000e+00,0.0000000000e+00,1.3077629730e-08,-2.5000000000e-01,-2.5000000000e-01,-1.3090407720e-08,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2777948670e-11
0.0000000000e+00,0.0000000000e+00,1.4819769880e-08,-2.5000000000e-01,-2.5000000000e-01,-1.4832548290e-08,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2778490480e-11
0.0000000000e+00,0.0000000000e+00,1.6494986630e-08,-2.5000000000e-01,-2.5000000000e-01,-1.6507765440e-08,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2778848460e-11
0.0000000000e+00,0.0000000000e+00,1.8107059980e-08,-2.5000000000e-01,-2.5000000000e-01,-1.8119838910e-08,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2779080350e-11
0.0000000000e+00,0.0000000000e+00,1.9659886600e-08,-2.5000000000e-01,-2.5000000000e-01,-1.9672665850e-08,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2779223120e-11
0.0000000000e+00,0.0000000000e+00,2.1157269330e-08,-2.5000000000e-01,-2.5000000000e-01,-2.1170048620e-08,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2779301220e-11
0.0000000000e+00,0.0000000000e+00,2.2602703980e-08,-2.5000000000e-01,-2.5000000000e-01,-2.2615483290e-08,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2779331800e-11
0.0000000000e+00,0.0000000000e+00,2.3999424280e-08,-2.5000000000e-01,-2.5000000000e-01,-2.4012203660e-08,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,3.0000000000e+00,3.0000000000e+00,1.2779327070e-11
