"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,2.4899448760e-06,-2.5000000000e-01,-2.5000000000e-01,6.2194680840e-07,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.1118916850e-06
0.0000000000e+00,0.0000000000e+00,2.4902617630e-06,-2.5000000000e-01,-2.5000000000e-01,6.2174744880e-07,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.1120092120e-06
0.0000000000e+00,0.0000000000e+00,2.4905664560e-06,-2.5000000000e-01,-2.5000000000e-01,6.2154855700e-07,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.1121150130e-06
0.0000000000e+00,0.0000000000e+00,2.4908600050e-06,-2.5000000000e-01,-2.5000000000e-01,6.2135093170e-07,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.1122109370e-06
0.0000000000e+00,0.0000000000e+00,2.4911432740e-06,-2.5000000000e-01,-2.5000000000e-01,6.2115521420e-07,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.1122984880e-06
0.0000000000e+00,0.0000000000e+00,2.4914168080e-06,-2.5000000000e-01,-2.5000000000e-01,6.2096197250e-07,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.1123787810e-06
0.0000000000e+00,0.0000000000e+00,2.4916814980e-06,-2.5000000000e-01,-2.5000000000e-01,6.2077136020e-07,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.1124528580e-06
0.0000000000e+00,0.0000000000e+00,2.4919380160e-06,-2.5000000000e-01,-2.5000000000e-01,6.2058350570e-07,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.1125215210e-06
0.0000000000e+00,0.0000000000e+00,2.4921869280e-06,-2.5000000000e-01,-2.5000000000e-01,6.2039849010e-07,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.1125854180e-06
0.0000000000e+00,0.0000000000e+00,2.4924287620e-06,-2.5000000000e-01,-2.5000000000e-01,6.2021633540e-07,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.1126450980e-06
