"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,3.9292999270e-08,-1.0000000000e+00,-1.0000000000e+00,-3.9296065490e-08,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0663579300e-12
0.0000000000e+00,0.0000000000e+00,4.6897346720e-08,-1.0000000000e+00,-1.0000000000e+00,-4.6900448810e-08,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1019728450e-12
0.0000000000e+00,0.0000000000e+00,5.4565464420e-08,-1.0000000000e+00,-1.0000000000e+00,-5.4568595660e-08,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1314671800e-12
0.0000000000e+00,0.0000000000e+00,6.2053914640e-08,-1.0000000000e+00,-1.0000000000e+00,-6.2057069600e-08,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1550252580e-12
0.0000000000e+00,0.0000000000e+00,6.9312573900e-08,-1.0000000000e+00,-1.0000000000e+00,-6.9315748280e-08,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1743595080e-12
0.0000000000e+00,0.0000000000e+00,7.6321407090e-08,-1.0000000000e+00,-1.0000000000e+00,-7.6324597680e-08,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1905555380e-12
0.0000000000e+00,0.0000000000e+00,8.3075571780e-08,-1.0000000000e+00,-1.0000000000e+00,-8.3078776070e-08,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2043410700e-12
0.0000000000e+00,0.0000000000e+00,8.9579472990e-08,-1.0000000000e+00,-1.0000000000e+00,-8.9582689220e-08,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2162347560e-12
0.0000000000e+00,0.0000000000e+00,9.5842803940e-08,-1.0000000000e+00,-1.0000000000e+00,-9.5846030330e-08,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2266231080e-12
0.0000000000e+00,0.0000000000e+00,1.0187573090e-07,-1.0000000000e+00,-1.0000000000e+00,-1.0187896660e-07,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2357869620e-12
