"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
0.0000000000e+00,0.0000000000e+00,3.3721483380e-06,-2.5000000000e-01,-2.5000000000e-01,4.7053285780e-07,-2.1000000000e+00,-2.1000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.8426811950e-06
0.0000000000e+00,0.0000000000e+00,3.3739191460e-06,-2.5000000000e-01,-2.5000000000e-01,4.6894523250e-07,-2.2000000000e+00,-2.2000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.8428643810e-06
0.0000000000e+00,0.0000000000e+00,3.3756443440e-06,-2.5000000000e-01,-2.5000000000e-01,4.6738411220e-07,-2.3000000000e+00,-2.3000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.8430284580e-06
0.0000000000e+00,0.0000000000e+00,3.3773265140e-06,-2.5000000000e-01,-2.5000000000e-01,4.6584956700e-07,-2.4000000000e+00,-2.4000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.8431760800e-06
0.0000000000e+00,0.0000000000e+00,3.3789682310e-06,-2.5000000000e-01,-2.5000000000e-01,4.6434118580e-07,-2.5000000000e+00,-2.5000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.8433094160e-06
0.0000000000e+00,0.0000000000e+00,3.3805719470e-06,-2.5000000000e-01,-2.5000000000e-01,4.6285829930e-07,-2.6000000000e+00,-2.6000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.8434302470e-06
0.0000000000e+00,0.0000000000e+00,3.3821399640e-06,-2.5000000000e-01,-2.5000000000e-01,4.6140008440e-07,-2.7000000000e+00,-2.7000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.8435400480e-06
0.0000000000e+00,0.0000000000e+00,3.3836744240e-06,-2.5000000000e-01,-2.5000000000e-01,4.5996562850e-07,-2.8000000000e+00,-2.8000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.8436400510e-06
0.0000000000e+00,0.0000000000e+00,3.3851773240e-06,-2.5000000000e-01,-2.5000000000e-01,4.5855397560e-07,-2.9000000000e+00,-2.9000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.8437312990e-06
0.0000000000e+00,0.0000000000e+00,3.3866496110e-06,-2.5000000000e-01,-2.5000000000e-01,4.5716551860e-07,-3.0000000000e+00,-3.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,-1.0000000000e+00,-3.8438151280e-06
